checkpoint_fold,video_id,sample_count,label_mean,label_bin,size_bin,stratum,self_risk_role
1,Ob8vPQCPDX0,6,1.00000002,4,2,4_2,inner_train
1,OdKp0hYomgs,10,1,3,3,3_3,inner_train
1,Olx-sTx7HTk,4,0.08333333582,2,1,2_1,inner_train
1,OoOD_VBL0i0,1,0,2,0,2_0,outer
1,Or-9Nc_GAq8,1,0.3333333433,3,0,3_0,inner_train
1,OwYfPi9St0w,1,0,2,0,2_0,outer
1,P35dyIit1yM,5,1.466666651,4,2,4_2,inner_train
1,PGBrZLC15yA,3,1.777777811,4,1,4_1,inner_valid
1,PN3ApHIGopo,2,0,2,0,2_0,inner_train
1,PYylJk8R9Ak,4,1.666666657,4,1,4_1,inner_valid
1,PbyI-sUzLZY,4,-0.1666666716,1,1,1_1,inner_train
1,PtdK-TLOuD0,2,-0.6666666717,1,0,1_0,inner_train
1,Q5fZk_jPjBI,5,1.199999988,4,2,4_2,outer
1,Q7OvlYjNt9w,2,0,2,0,2_0,inner_train
1,Q8naC1qriIU,4,0.3333333433,3,1,3_1,outer
1,QI-TTqj0KnA,3,0.3333333433,3,1,3_1,inner_valid
1,QLEOYF7Mju0,11,0.6060606214,3,3,3_3,inner_train
1,QMEgjkpyVzQ,4,1.166666694,4,1,4_1,outer
1,QNxiqu1y1N0,2,0.1666666716,3,0,3_0,inner_train
1,QP2CjKap818,2,0.8333333581,3,0,3_0,inner_valid
1,QQVRIGEUa_Q,1,0.3333333433,3,0,3_0,inner_train
1,QUpI5kMw_nA,6,0.1111111293,3,2,3_2,inner_valid
1,QXPOQW2tRBs,1,1.333333373,4,0,4_0,inner_valid
1,QYp0lGhyL6A,9,-0.2962962886,1,2,1_2,inner_train
1,Q_py5n2fQXw,3,0.2222221991,3,1,3_1,inner_train
1,QoIsjc4-GIg,10,1.000000083e-11,2,3,2_3,inner_train
1,R-HKj8Yn06k,1,0.6666666865,3,0,3_0,inner_train
1,R0o37yJ1PP0,6,0.2222222288,3,2,3_2,inner_train
1,R0uRDh-engU,3,0.3333333333,3,1,3_1,inner_valid
1,R5a3TP-l_n4,4,1.25,4,1,4_1,inner_train
1,R8Kw_4Y9E0s,1,0.6666666865,3,0,3_0,inner_train
1,R9ypacCuEZo,6,0.6111111243,3,2,3_2,inner_train
1,RIAEgUKtzxw,4,0.6666666939,3,1,3_1,inner_train
1,RImmdklTOW0,16,0.7708333395,3,3,3_3,inner_train
1,RKP6j28FCWE,3,0.5555555622,3,1,3_1,inner_train
1,RLHZ6xtIWSM,8,-0.3750000074,1,2,1_2,outer
1,RS5WM3q2ZZQ,18,0.3333333416,3,3,3_3,inner_train
1,RST6PgpsLws,8,0.958333321,3,2,3_2,inner_train
1,RdExUaEIWIk,6,-0.05555555722,2,2,2_2,inner_train
1,RdOc70IrjJo,2,0.3333333433,3,0,3_0,outer
1,RfKxYiFd-fs,2,0.5,3,0,3_0,inner_valid
1,RqOgkJbqFXg,4,-0.0833333358,2,1,2_1,outer
1,Rse6laKf1i8,9,1.407407377,4,2,4_2,inner_valid
1,Rw2pzFGosmw,7,0.8571428657,3,2,3_2,inner_train
1,RwcTz-tOIeo,4,-0.4166666568,1,1,1_1,inner_train
1,S2znq3iRPwE,9,1.40740741,4,2,4_2,inner_train
1,S6S2XL0-ZpM,1,0,2,0,2_0,outer
1,S8yP6lBOdKo,1,-1.333333373,0,0,0_0,outer
1,S9PDgK7fpJI,12,-1.055555575,0,3,0_3,inner_train
1,SI39azgVUR8,7,0.1904761876,3,2,3_2,inner_train
1,SLi2gT5H6m8,10,1.488000004e-08,2,3,2_3,inner_train
1,SMzV26l6iA0,2,0.5,3,0,3_0,inner_valid
1,SRP5FYP71Ng,1,1,3,0,3_0,inner_train
1,SSNrLu-eZiM,1,1,3,0,3_0,inner_train
1,STeqtJLakQQ,7,-0.666666678,1,2,1_2,inner_valid
1,SWhfaL7AdEc,9,0.8148148225,3,2,3_2,inner_train
1,S_ISgjJR1bc,1,0,2,0,2_0,inner_train
1,S_mxvk4LEh0,6,0.500000005,3,2,3_2,outer
1,S_tGoxSEh5Y,1,0,2,0,2_0,outer
1,SaNXCez-9iQ,2,0.1666666716,3,0,3_0,inner_valid
1,Sb2xMPwNKPo,5,0.3999999941,3,2,3_2,inner_train
1,Sglx7douG_4,2,0.3333333433,3,0,3_0,outer
1,ShgrdU9WAJE,13,0.6410256372,3,3,3_3,inner_train
1,SmftC-VAfYQ,5,1.066666669,4,2,4_2,inner_train
1,So3bPzg2bq0,7,0.04761904904,2,2,2_2,inner_valid
1,SrMN3rwvCsE,7,1.428569961e-11,2,2,2_2,inner_valid
1,SuKnUzid-1g,2,1.666666627,4,0,4_0,inner_train
1,T-vqHR989bM,2,0.6666666567,3,0,3_0,inner_train
1,T1icdxz0TNs,2,1.00000003,4,0,4_0,outer
1,T4e4Ba1sRg0,7,-1.000000017,0,2,0_2,inner_train
1,TBCjKGYBNIo,22,0.2121212225,3,3,3_3,inner_train
1,TFKgo5JlPro,2,-0.1666666716,1,0,1_0,inner_valid
1,TNwwVWA-oAE,6,1.111111095,4,2,4_2,inner_train
1,TO5HjoK8Iu8,11,1.242424271,4,3,4_3,inner_train
1,TUY83eDK5jc,9,1.148148149,4,2,4_2,inner_train
1,TZXcQemh8n8,2,-0.1666666716,1,0,1_0,inner_train
1,TahiuVpcROM,1,0.6666666865,3,0,3_0,inner_train
1,Tdw0fJt0lco,2,0.5000000149,3,0,3_0,inner_train
1,Tiq67-bAV3M,6,0.6111111293,3,2,3_2,inner_valid
1,TwTLsgfpKvA,10,0.4000000089,3,3,3_3,inner_train
1,TxRS6vJ9ak0,7,1.571428563,4,2,4_2,inner_train
1,U2Ydtq6qvL0,5,0.600000006,3,2,3_2,outer
1,UF9OlX-QNHU,2,1.166666687,4,0,4_0,inner_train
1,UKVwc6I06x8,3,1.333333333,4,1,4_1,inner_train
1,ULtBuI6nMaY,6,0.4444444478,3,2,3_2,inner_train
1,URP2YlSNuZ4,2,0,2,0,2_0,inner_valid
1,UUukBV82P9A,12,0.3611111144,3,3,3_3,inner_train
1,UXvMaHD9kmA,15,0.7555555661,3,3,3_3,inner_train
1,Ua4g9q0r-dI,17,0.09803921861,2,3,2_3,inner_train
1,UeOIb6s0pVM,11,1.575757563,4,3,4_3,inner_train
1,UfLMdSGGQVw,10,1.7,4,3,4_3,inner_train
1,UgTM9y2rD38,3,1.888888915,4,1,4_1,inner_train
1,Uiq0lf9ibF8,1,0,2,0,2_0,inner_train
1,UjT8pHMN8Q8,2,0.1666666716,3,0,3_0,inner_train
1,UkqTwAuA8jI,4,0,2,1,2_1,inner_train
1,UmB5c_QqUPs,13,-0.3333333295,1,3,1_3,outer
1,UtjenieM1Ak,3,0.3333333333,3,1,3_1,inner_train
1,V5lfNohNlEg,1,1,3,0,3_0,inner_train
1,VAFdgtqZz4g,3,0.777777791,3,1,3_1,inner_train
1,VCIe-4p0xoM,1,0,2,0,2_0,inner_train
1,VZqkWIPmH6w,10,0.1,2,3,2_3,outer
1,VbmSzYg_lmg,1,2.333333254,4,0,4_0,inner_train
1,VgqI1KRnDSw,4,0.5000000149,3,1,3_1,inner_train
1,VjAvqFXEmmk,8,0.7083333358,3,2,3_2,outer
1,VoETCD8fBLI,2,0.8333333433,3,0,3_0,inner_train
1,Vv2DTPyyw90,6,0.5555555473,3,2,3_2,inner_train
1,VybXjsmsjAY,9,0.518518524,3,2,3_2,inner_valid
1,VzDXgBOe5iI,4,0.75,3,1,3_1,inner_train
1,W-ptEZFARVo,11,0.6969696907,3,3,3_3,inner_valid
1,W53uRqITk2I,9,0.8518518673,3,2,3_2,inner_valid
1,WANirpnKa4w,5,0.3333333433,3,2,3_2,outer
1,WBCRTcMJZZc,4,0.2500000075,3,1,3_1,inner_train
1,WJ2QF4Kw9Y8,3,-0.1111111144,1,1,1_1,inner_train
1,WTF9xgqLIvI,10,0.2666666627,3,3,3_3,inner_train
1,WYSomBHdl4c,1,1.666666627,4,0,4_0,inner_train
1,WZVfvgTeFPo,3,0.7777778009,3,1,3_1,inner_train
1,WaaSYRPwQBw,2,0.1666666716,3,0,3_0,inner_train
1,WovurMxG2Aw,5,-0.0666666627,2,2,2_2,outer
1,WxYb2x_irTM,2,0.8333333581,3,0,3_0,inner_train
1,X3p50qqFW_w,6,0.6111111244,3,2,3_2,outer
1,X6-jJO00DMg,3,0,2,1,2_1,inner_train
1,X7-Gbk8gAD0,7,0.7619047718,3,2,3_2,outer
1,XAazxiP6tP0,7,0.2857142942,3,2,3_2,inner_train
1,XEZ7e4pf1xE,11,-0.5757575794,1,3,1_3,inner_train
1,XFGHTk_3hGg,4,0.4166666791,3,1,3_1,inner_train
1,XPoY4LD-A1I,8,0.0416666679,2,2,2_2,inner_train
1,XVSDfgstFUQ,6,2.111111124,4,2,4_2,inner_valid
1,XbolrpSc0KU,6,-0.1666666716,1,2,1_2,inner_valid
1,XcHLB-qfv5M,2,0,2,0,2_0,inner_train
1,XsEPZydHWdo,2,0.6666666865,3,0,3_0,outer
1,Xx7Y2YIbleA,9,0.4074074063,3,2,3_2,inner_train
1,Y4izAQYtGEw,5,0.2666666746,3,2,3_2,inner_valid
1,Y6zyM1nDhN0,6,-0.05555555223,2,2,2_2,outer
1,Y9fvHRNz2Bs,4,0.5000000149,3,1,3_1,inner_train
1,YEOU4KFDjZo,3,0.2222222288,3,1,3_1,inner_train
1,YGeVGXXK3ao,3,0,2,1,2_1,inner_valid
1,YITXOmhQhYE,10,0.8666666687,3,3,3_3,inner_valid
1,YJJoYkFPmds,12,0.3333333383,3,3,3_3,inner_train
1,YRbtXb9fWmI,7,-0.7619047591,1,2,1_2,inner_train
1,YRmjALBdTdE,7,0.1428571471,3,2,3_2,outer
1,YVBsDJtAbk4,4,-0.2500000075,1,1,1_1,outer
1,YWxvIFmYnNU,20,0.6833333403,3,3,3_3,outer
1,YY2yjEEoB3U,4,0.7500000075,3,1,3_1,inner_train
1,YcJ5RJYUr7Y,16,0.7291666586,3,3,3_3,inner_valid
1,YgyqX4aZ4tE,9,-0.03703703814,2,2,2_2,inner_train
1,Yi6Qyn4X8is,9,-0.4444444345,1,2,1_2,inner_train
1,YjNYBBs1AZw,1,0.6666666865,3,0,3_0,inner_train
1,YmGfjU5PGyE,2,0.3333333433,3,0,3_0,outer
1,YqHEmUKUy-E,2,1.166666687,4,0,4_0,inner_train
1,ZJGzEeDXbyM,2,1.166666657,4,0,4_0,outer
1,ZMAoUt0SD7E,1,0,2,0,2_0,inner_train
1,ZQuGizjoCTY,7,0.4285714328,3,2,3_2,inner_train
1,ZRic9ygn9f8,3,0.5555555423,3,1,3_1,inner_train
1,ZUqTWOx9jYU,6,0.3333333383,3,2,3_2,inner_train
1,ZW4Oe_fKJM0,7,1.285714256,4,2,4_2,outer
1,ZXHX_e6HCI0,4,0.6666666865,3,1,3_1,outer
1,ZbVa-a2tNFM,3,0.1111111144,3,1,3_1,inner_train
1,ZdX9sUd3bAI,4,2,4,1,4_1,inner_train
1,ZfQYEa2fHGo,3,0.4444444577,3,1,3_1,inner_train
1,ZiM_gkdFGJk,2,0.6666666717,3,0,3_0,inner_train
1,Zj_4YmbMWtg,4,-1.333333343,0,1,0_1,inner_train
1,ZltpfWh2aIw,1,1.666666627,4,0,4_0,inner_valid
1,Zo8jCDGMWjw,1,0.6666666865,3,0,3_0,inner_train
1,Zr3psuFQoDY,1,-0.6666666865,1,0,1_0,outer
1,_26JmJnPKfM,24,0.8750000136,3,3,3_3,inner_train
1,_2u0MkRqpjA,1,0.3333333433,3,0,3_0,outer
1,_4K620KW_Is,3,-0.1111111144,1,1,1_1,inner_train
1,_4PNh8dIILI,2,1.666666687,4,0,4_0,outer
1,_HabvL0VnrQ,9,0,2,2,2_2,inner_train
1,_JcML8u5Wes,3,1,3,1,3_1,inner_train
1,_KGd7IpX3B4,1,1,3,0,3_0,inner_train
1,_UNQDdiAbWI,4,0.4166666716,3,1,3_1,inner_train
1,_XWUKMkxa-Q,1,1,3,0,3_0,inner_train
1,_YzIvwvyIq4,1,1,3,0,3_0,inner_train
1,_iRAn6feOmw,5,0.4666666746,3,2,3_2,outer
1,_tBaGXNwlp0,6,-0.2777777761,1,2,1_2,inner_valid
1,_v8c7iWkYz0,6,1.055555562,4,2,4_2,inner_train
1,a4vRa-_nuJw,6,0.4444444478,3,2,3_2,inner_train
1,a7HHg_JygJo,7,0.4285714413,3,2,3_2,inner_train
1,a8WV5KEMKSw,5,-0.5999999941,1,2,1_2,inner_train
1,aCwLQrJz4Bo,5,0.8666666746,3,2,3_2,inner_train
1,aDvgbBqTWWE,6,0.3333333284,3,2,3_2,inner_train
1,aE7sckIAWuw,6,-0.8888889104,1,2,1_2,inner_train
1,aI1tdJPHz2I,4,-0.2500000074,1,1,1_1,inner_train
1,aIUF3QJJOF4,9,0.4074074129,3,2,3_2,inner_train
1,aKPfbyW-Qxw,9,0.8148148093,3,2,3_2,outer
1,aMtFBGh2wKI,6,0.3333333383,3,2,3_2,inner_train
1,aNOuoSVlunM,5,-0.400000006,1,2,1_2,inner_train
1,aWwjhcYLbRw,3,1,3,1,3_1,inner_train
1,aZjCq_hv2Pk,3,0.1111111144,3,1,3_1,inner_valid
1,afCsKTHteg4,4,1.499999963,4,1,4_1,inner_train
1,aiUq5xksJy0,8,0.2500000037,3,2,3_2,outer
1,ap465Tlzf88,2,0.5000000149,3,0,3_0,inner_train
1,aqmRPNfeOy8,4,0.5000000074,3,1,3_1,inner_train
1,assx_NKo-L8,21,0.07936508032,2,3,2_3,inner_train
1,atxoi7pB5TM,3,0,2,1,2_1,inner_train
1,b7DK08bWU6c,1,0.3333333433,3,0,3_0,inner_train
1,b8xmgi4VV0M,9,0.5555555589,3,2,3_2,inner_train
1,bCDfIJ12oqM,2,0.6666666717,3,0,3_0,outer
1,bEXCrGIOoWU,3,1.333333333,4,1,4_1,inner_train
1,bI3DTH2yTbM,2,-0.3333333433,1,0,1_0,outer
1,bJI7-LnKPH4,6,-0.1666666716,1,2,1_2,inner_train
1,bQcJVJcpgAs,4,1.666666657,4,1,4_1,inner_train
1,bU6CgE_kMRY,4,0.4166666642,3,1,3_1,outer
1,bZ2ytqPtyK4,1,2,4,0,4_0,inner_train
1,b_SffSbPVJM,6,-0.6666666568,1,2,1_2,inner_train
1,babuyKl7EAw,12,0.4722222288,3,3,3_3,inner_valid
1,badtXoOJaf8,5,-0.8,1,2,1_2,inner_train
1,bge5PUG3G4A,4,0.9999999926,3,1,3_1,inner_train
1,bhFK-xy76U4,2,0.5000000149,3,0,3_0,inner_train
1,bhPB19tr-JY,6,1.055555557,4,2,4_2,outer
1,bkP-BNW4oMg,6,0.3888889005,3,2,3_2,inner_train
1,c7xUcM68IFE,8,0.5000000112,3,2,3_2,outer
1,c805Td8A_Ek,9,0.7407407529,3,2,3_2,inner_train
1,cAA2mONG98w,2,0.5000000149,3,0,3_0,inner_train
1,cHBRDdSXLtU,2,-0.9999999851,1,0,1_0,inner_train
1,cHrOisasWLU,3,-0.5555555622,1,1,1_1,inner_train
1,cKUPgzZu-Fk,3,0.5555555721,3,1,3_1,inner_train
1,cKldvZeyRDA,1,-1.333333373,0,0,0_0,inner_valid
1,cM1Zuji24dI,2,0,2,0,2_0,inner_train
1,cMsTvqU_-rc,2,2,4,0,4_0,outer
1,cOcNe3L4VAg,16,1.083333349,4,3,4_3,inner_valid
1,cRFiXLzcCOA,4,1.416666649,4,1,4_1,inner_train
1,cR_KQlNhoNE,10,0.2666666746,3,3,3_3,outer
1,cS3BDGNDu_8,2,-1.00000003,0,0,0_0,inner_train
1,cSrM5mHACmA,3,0.5555555622,3,1,3_1,inner_valid
1,cWN1bibicHc,2,0.3333333433,3,0,3_0,inner_train
1,cXu56oK462o,2,0.1666666716,3,0,3_0,inner_train
1,c_FJuhSte8Q,11,1.181818168,4,3,4_3,inner_train
1,cmJW6mkspkI,2,1.833333313,4,0,4_0,inner_train
1,cnllFPRyBFs,3,0,2,1,2_1,inner_train
1,ctMCSUT2LlQ,8,-0.3333333433,1,2,1_2,outer
1,cyOSDKOxb1o,3,0.7777777712,3,1,3_1,inner_train
1,cyu1HhakSaQ,1,1.666666627,4,0,4_0,outer
1,d38u9n5GOLM,15,1.822222223,4,3,4_3,inner_train
1,d3EeIRaMbbk,2,0,2,0,2_0,outer
1,d99mfGIenCo,16,0.7708333377,3,3,3_3,inner_valid
1,dCDAcBR505Q,3,-0.1111111144,1,1,1_1,outer
1,dH0FmwvOzs0,2,0.1666666716,3,0,3_0,inner_train
1,dJ5MXl66-UQ,4,0.6666666865,3,1,3_1,inner_train
1,dOSyvhYsfFo,1,1,3,0,3_0,inner_valid
1,dSax_7klbfE,7,0.1904761962,3,2,3_2,inner_train
1,dYyg91d7zjY,2,-0.9999999851,1,0,1_0,inner_valid
1,dZK01jhM27k,3,0.2222222288,3,1,3_1,inner_train
1,damyXH7mBic,2,0.3333333433,3,0,3_0,inner_train
1,dbpGH5iP0GE,3,0.1111111144,3,1,3_1,outer
1,dcUlt6zk_S0,3,0.7777778009,3,1,3_1,outer
1,ddix4XuaUlY,1,0.6666666865,3,0,3_0,inner_train
1,dqragS38hCk,9,-0.03703703483,2,2,2_2,outer
1,dsob2MgUPpA,16,2.000000004,4,3,4_3,outer
1,e0ltF8zpEcw,9,1.111109969e-11,2,2,2_2,inner_train
1,e7_2U4lm6TE,18,0.2777777827,3,3,3_3,inner_train
1,eJwZfdtlks8,2,0.5000000149,3,0,3_0,inner_train
1,eOU_40p9RpA,3,1.222222229,4,1,4_1,inner_train
1,ePiz4zU6crI,2,2,4,0,4_0,inner_train
1,eSHOcLD5T58,8,0.3333333321,3,2,3_2,inner_valid
1,eW1vgHE6FRM,8,0.4583333358,3,2,3_2,inner_valid
1,eeN7l4R3nPc,4,0.5833333433,3,1,3_1,inner_train
1,ejDe6hQWZOk,3,0.3333333333,3,1,3_1,inner_train
1,eo8L7lCTjDQ,3,1.00000003,4,1,4_1,inner_valid
1,ep3IasggD3k,7,0.5238095224,3,2,3_2,inner_train
1,esR-tOjT6KM,7,1.238095232,4,2,4_2,outer
1,esnOE1LefKA,2,1.166666672,4,0,4_0,inner_train
1,f47bnEUrOvA,1,1,3,0,3_0,inner_train
1,f5k5cF80aUE,4,0.8333333284,3,1,3_1,inner_train
1,fB816aeHRFk,1,0,2,0,2_0,inner_train
1,fDYZINwIs_A,1,1,3,0,3_0,inner_train
1,fEm9AdLNrjk,3,0.8888889153,3,1,3_1,inner_train
1,fOxg1NstCHA,1,0,2,0,2_0,inner_train
1,fTNOAssiTYk,6,0.2777777811,3,2,3_2,inner_train
1,fW1pK2L6RgM,8,0.3750000112,3,2,3_2,inner_train
1,faMq0C_wTpU,1,0,2,0,2_0,inner_train
1,fbSxct2JcKU,5,0.5333333433,3,2,3_2,inner_train
1,fhY2vbnjuWY,4,0.3333333358,3,1,3_1,inner_train
1,flGZteJUNYU,1,0.6666666865,3,0,3_0,inner_train
1,g8NBNtY3cpU,1,0,2,0,2_0,inner_train
1,g99kISQbyuI,9,0.1851851841,3,2,3_2,inner_valid
1,gAMbkJk6gnE,5,1.000000012,4,2,4_2,outer
1,gC_wF3uKFW0,6,1.499999985,4,2,4_2,inner_train
1,gRAmIaSlm80,1,0.6666666865,3,0,3_0,inner_valid
1,gU7McujYYPY,7,0.666666678,3,2,3_2,inner_train
1,gXDRWhJbfFU,11,1.060606056,4,3,4_3,outer
1,gXuiIWRxrw4,20,0.7500000164,3,3,3_3,inner_train
1,gZF-YNQHqwI,11,0.6969697096,3,3,3_3,inner_train
1,gcpsSao7kHM,6,1.055555562,4,2,4_2,inner_train
1,ge071m9bGeY,9,0.1481481526,3,2,3_2,inner_train
1,gfHrSg3BwiQ,3,0.5555555622,3,1,3_1,inner_train
1,gjGL6YY6oMs,6,-0.1666666667,1,2,1_2,outer
1,gr8mzv2xZ2s,1,-0.6666666865,1,0,1_0,inner_train
1,guRD0zQC6Q0,4,1.083333366,4,1,4_1,inner_train
1,gv43BPYYxKQ,2,-0.9999999851,1,0,1_0,inner_train
1,gvjQ1XfMA_g,4,0.3333333433,3,1,3_1,inner_train
1,h4LrwMn94ss,4,0.08333333582,2,1,2_1,inner_train
1,h7p5URoookk,29,0.3678160937,3,3,3_3,inner_train
1,hASTLbFHrEs,9,0.5185185174,3,2,3_2,inner_valid
1,hCFV5VLgS0A,9,-1.296296305,0,3,0_3,outer
1,hF6kFQPdBjY,8,-0.0833333358,2,2,2_2,inner_train
1,hGRRlXfH0BY,9,-0.8148148192,1,3,1_3,inner_train
1,hOp6I4jGvu4,5,0.6,3,2,3_2,inner_valid
1,hUBQrLjm4M4,2,1.166666687,4,0,4_0,inner_train
1,he475nnmMi0,12,0.3611111169,3,3,3_3,outer
1,hfK8QtTd7fo,1,1.666666627,4,0,4_0,inner_train
1,hhK7q30p0Jk,3,1.111111114,4,1,4_1,outer
1,hj1ph17-0jE,1,-1.333333373,0,0,0_0,inner_train
1,hlYDicOj2m0,4,-0.08333334325,2,1,2_1,inner_valid
1,hnSdAbnHDy4,4,-0.0833333358,2,1,2_1,inner_valid
1,hntnelpiyl8,5,0.6666666806,3,2,3_2,inner_train
1,hp3nsb_eIc0,7,-0.09523809381,2,2,2_2,inner_train
1,i714Xt6eb1Y,5,0.4666666627,3,2,3_2,outer
1,iFj9wJaJSPE,12,1.222222224,4,3,4_3,outer
1,iH04VOkbof0,5,0.2666666746,3,2,3_2,inner_train
1,iM3wSwoAtwk,2,0.1666666716,3,0,3_0,inner_train
1,iMG962Rj3Vw,4,1.916666687,4,1,4_1,outer
1,iREkcXde5ds,10,-0.100000003,1,3,1_3,inner_train
1,iYtD_ArCdKw,13,0.820512822,3,3,3_3,inner_train
1,icIS9VfbzMw,15,0.2000000099,3,3,3_3,inner_train
1,iceSGs0MXaA,5,1.466666698,4,2,4_2,inner_train
1,icehEYAiimM,4,1.49999997,4,1,4_1,inner_train
1,ieWQdiQAh4M,2,0.6666666717,3,0,3_0,inner_train
1,iex7I7iVnLk,2,0.3333333433,3,0,3_0,inner_train
1,ihuGFUrzD30,1,0.6666666865,3,0,3_0,inner_train
1,ipLoS44xfO4,10,-0.3000000059,1,3,1_3,inner_train
1,ixQbCXLUUj8,3,0.4444444577,3,1,3_1,outer
1,ixZAEncExWI,4,0.1666666642,3,1,3_1,inner_train
1,j7fRIGphgtk,4,0.7499999777,3,1,3_1,outer
1,jD3iIEsc_K4,1,1.666666627,4,0,4_0,inner_train
1,jEQoBvc7V1o,5,0.1333333373,3,2,3_2,inner_train
1,jFNgOznarMo,4,0.08333334325,2,1,2_1,inner_train
1,jFpRdhl3fgw,4,0.08333333583,2,1,2_1,inner_train
1,jPf0LjZAS14,8,0.4166666754,3,2,3_2,outer
1,jQ3EmbRIe58,7,1.42857142,4,2,4_2,inner_train
1,jT3FSTBA8Us,7,0.4285714201,3,2,3_2,outer
1,jUKH63mltLE,1,0,2,0,2_0,inner_train
1,jVayR0VClxQ,8,0.2916666567,3,2,3_2,inner_train
1,jYT3-RQFy1U,8,-1.458333321,0,2,0_2,inner_train
1,jZTe5cbwwEE,1,0.6666666865,3,0,3_0,inner_train
1,jZnFr-Mzj9M,3,1.111111144,4,1,4_1,inner_train
1,jakiZQd4boM,4,0.2500000075,3,1,3_1,inner_train
1,jbKDW9URnvM,4,0.1666666716,3,1,3_1,inner_train
1,jcQi90n008o,26,0.9743589816,3,3,3_3,inner_train
1,jjb1cWmkhI8,6,0.1666666667,3,2,3_2,inner_train
1,jjbOD6u7V34,5,-0.4666666687,1,2,1_2,inner_train
1,jlCFLG6rKKY,6,-0.2222222288,1,2,1_2,inner_train
1,jlW4Iep4mmE,1,0,2,0,2_0,inner_valid
1,jnG9zog4NCs,7,0.1904761961,3,2,3_2,inner_train
1,jqKzaEniiKo,9,0.3703703814,3,3,3_3,inner_train
1,k1ca_xbhohk,6,0.3888888955,3,2,3_2,inner_train
1,k5-3KuvCFms,2,-0.1666666567,1,0,1_0,inner_train
1,k8NgVOCDYKM,12,-1.277777784,0,3,0_3,inner_train
1,kDyK9VGfLW8,2,0.6666666865,3,0,3_0,outer
1,kKMfsWrigTE,3,0.6666666766,3,1,3_1,inner_valid
1,kKkZihSbxF4,4,1.333333299,4,1,4_1,outer
1,kPch8YhNfPE,4,0.7500000149,3,1,3_1,inner_train
1,kPn-t6NSxfQ,10,0.100000003,3,3,3_3,inner_train
1,kU6YY2z7z0I,11,-2.718181821e-09,2,3,2_3,outer
1,kf3fZcx8nIo,2,-0.1666666716,1,0,1_0,outer
1,khw3YCTFLfs,1,2,4,0,4_0,inner_train
1,kiR5zVo2zvU,26,1.128205118,4,3,4_3,outer
1,kk4gr5A6_Uw,1,-0.6666666865,1,0,1_0,inner_train
1,kkaX3okuvjI,6,0.4444444527,3,2,3_2,inner_train
1,kmAisuAFckw,3,-0.7777778009,1,1,1_1,outer
1,krHZuqfXrPU,30,0.4333333423,3,3,3_3,inner_train
1,kuQWPuhnlHs,4,1.000000015,4,1,4_1,inner_train
1,kwkhYpCHWPw,8,0.6666666754,3,2,3_2,outer
1,kxcCxbsKx3w,9,0.7037037015,3,3,3_3,inner_train
1,kz7ahNfXFsk,1,1.333333373,4,0,4_0,inner_train
1,lEsFI5YJGDo,14,1.476190486,4,3,4_3,inner_train
1,lKTeLK8nq8w,9,0.5925926036,3,3,3_3,outer
1,lTfsqoo-jKg,10,-0.5,1,3,1_3,inner_train
1,lUNNDDsm7R8,4,1.250000015,4,1,4_1,inner_train
1,lVj6ZdyW9pI,2,0.1666666567,3,0,3_0,inner_train
1,lWXjdWvB0VI,1,2.333333254,4,0,4_0,inner_train
1,lbx3eu8LUl8,2,0.1666666716,3,0,3_0,inner_valid
1,liJO1yIFsJs,1,0,2,0,2_0,inner_valid
1,lksy-At0vxc,5,0.800000006,3,2,3_2,inner_valid
1,ll10nEjTvGE,5,0.5333333254,3,2,3_2,inner_train
1,ltA1VF_DUSc,1,0,2,0,2_0,inner_train
1,lzVA--tIse0,3,1.666666667,4,1,4_1,inner_valid
1,m8tzdtrgFUA,10,0.6333333462,3,3,3_3,inner_train
1,mHIvH6Nnrls,7,0.4761904861,3,2,3_2,inner_train
1,mL2v-sODUZ8,4,0.08333333582,2,1,2_1,inner_train
1,mN1Z5xEOy10,5,-0.4000000119,1,2,1_2,inner_valid
1,mO4H5S_Q7aU,1,1,3,0,3_0,inner_train
1,mQTaEIrNxnQ,7,0.2857142942,3,2,3_2,inner_train
1,mRnEJOLkhp8,11,-0.1212121221,1,3,1_3,inner_train
1,maO6KmmgcB8,2,-0.5000000149,1,0,1_0,inner_train
1,mgovo8VYtvk,37,1.450450443,4,3,4_3,inner_valid
1,mkkoJ2iVbGs,9,0.3703703814,3,3,3_3,inner_train
1,mn8_HvzbN5c,3,0.1111111144,3,1,3_1,inner_train
1,mpfSRGHFY0g,2,0,2,0,2_0,inner_train
1,mw_ZwML0SbY,2,0.1666666716,3,0,3_0,outer
1,n-sgVVTE9Io,4,0.25,3,1,3_1,inner_train
1,nD1R4UedEDo,14,0.5000000064,3,3,3_3,inner_train
1,nGah7qST1dI,5,5.960000005e-09,2,2,2_2,outer
1,nHMHePX9WoU,3,-0.1111111045,1,1,1_1,inner_train
1,nHP7l5zAwGA,4,0.4166666493,3,1,3_1,inner_valid
1,nISNBD3I95A,1,0.6666666865,3,0,3_0,inner_train
1,nKiC9sEP2vM,14,0.4523809595,3,3,3_3,inner_train
1,nM5S3xxNOlQ,10,0.4666666687,3,3,3_3,inner_train
1,nNFDj9fRAqE,1,1.666666627,4,0,4_0,inner_train
1,nTBKtwqPIYw,7,0.333333339,3,2,3_2,inner_train
1,nZEPf7a8GbI,2,-0.8333333433,1,0,1_0,outer
